file_name,file_path,title,author,key,reason
lo god to heavn ascendeth i11164,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\lo god to heavn ascendeth i11164,"Lo, God To Heav'n Ascendeth","Crüger, Johann (1598-1662), Sacer, Gottfried Wilhelm (1635-1699)",F,missing_chords
lo he comes with clouds descending i11165,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\lo he comes with clouds descending i11165,Lo! He Comes With Clouds Descending,"Olivers, Thomas (1725-1799), Cennick, John (1718-1755), Wesley, Charles (1707-1788)",G,missing_chords
longing for jesus i64083,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\longing for jesus i64083,Longing for Jesus,,G,missing_author
look and live ive got a message i6907,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\look and live ive got a message i6907,Look and live/ I've got a Message,,,"missing_author,missing_chords"
look at what the lord has done i110012,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\look at what the lord has done i110012,Look At What The Lord Has Done,,G,missing_author
look down o lord from heaven behold i11167,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\look down o lord from heaven behold i11167,"Look Down, O Lord, From Heaven Behold","from Erfurt Enchiridion, Luther, Martin (1483-1546)",F,missing_chords
look to jesus i42285,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\look to jesus i42285,Look to Jesus,,E,missing_author
look to the lamb of god i92830,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\look to the lamb of god i92830,Look to the Lamb of God,H. G. Jackson,,missing_chords
look to the skies i1603,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\look to the skies i1603,Look to the Skies,"Graham Kendrick, David Peacock",,missing_chords
look what lord has done i90741,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\look what lord has done i90741,Look What Lord Has Done,"Karen Wheaton, 1992",,missing_chords
lord dismiss us with thy blessing i11168,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\lord dismiss us with thy blessing i11168,"Lord, Dismiss Us With Thy Blessing","Smart, Henry Thomas (1813-1879), Fawcett, John (1740-1817), Thring, Godfrey (1823-1903)",C,missing_chords
lord god thy praise we sing i11292,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\lord god thy praise we sing i11292,"Lord God, Thy Praise We Sing","Latin, Luther, Martin (1483-1546)",C,missing_chords
lord i come before your throne of grace i78,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\lord i come before your throne of grace i78,Lord I Come Before Your Throne of Grace,,,"missing_author,missing_chords"
lord i lift your name i64420,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\lord i lift your name i64420,Lord I lift your Name,,G,missing_author
lord i need a miracle i90704,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\lord i need a miracle i90704,"Lord, I need a miracle",Heritage Singers,,missing_chords
lord im grateful i23,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\lord im grateful i23,Lord I'm Grateful,,,"missing_author,missing_chords"
lord jesus christ very word of god i9512,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\lord jesus christ very word of god i9512,"Lord Jesus Christ, Very Word of God",Gürkan Çamsun,,missing_chords
lord jesus think on me i11170,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\lord jesus think on me i11170,Lord Jesus Think On Me,"from William Daman's Psalter, 1579, Synesius of Cyrene (375-430)",Ab,missing_chords
lord keep us steadfast in thy word i11171,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\lord keep us steadfast in thy word i11171,"Lord, Keep Us Steadfast in Thy Word","from Klug's Geistliche Lieder auffs new gebessert, Wittenberg, 1543, Luther, Martin (1483-1546)",G,missing_chords
lord lord lord youve surely been good to me i64124,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\lord lord lord youve surely been good to me i64124,"Lord, Lord, Lord You've surely been good to me",,C,"missing_author,missing_chords"
lord most high i42288,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\lord most high i42288,Lord Most High,,E,missing_author
lord of all i108591,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\lord of all i108591,Lord of all,,Bb,missing_author
lord of all the earth i93145,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\lord of all the earth i93145,Lord of all the earth,,,"missing_author,missing_chords"
lord of hosts i105274,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\lord of hosts i105274,Lord of Hosts,Shane&Shane,,missing_chords
lord of my life i109830,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\lord of my life i109830,Lord of My Life,,G,missing_author
lord of our life i11174,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\lord of our life i11174,Lord Of Our Life,"from Poitiers Antiphoner, von Löwenstern, Matthäus Apelles (1594-1648)",F,missing_chords
lord prepare me i64102,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\lord prepare me i64102,Lord prepare me,,E,missing_author
lord take my hand and lead me i11241,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\lord take my hand and lead me i11241,Lord Take My Hand and Lead Me,"Silcher, Friedrich (1789-1860), von Hausmann, Julie Katharina (1826-1901)",F,missing_chords
lord thee i love with all my heart i11175,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\lord thee i love with all my heart i11175,"Lord, Thee I Love with All My Heart","from Strassburg, Schalling, Martin (1532-1608)",Bb,missing_chords
lord we love you i92342,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\lord we love you i92342,Lord We Love You,Jerry Sinclair,,missing_chords
lord we love you i97653,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\lord we love you i97653,Lord We Love You,Jerry Sinclair,,missing_chords
lord who the night you were betrayed i11265,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\lord who the night you were betrayed i11265,"Lord, Who the Night You Were Betrayed","Monk, William Henry (1823-1889), Turton, William H. (1856-1938)",D,missing_chords
lord you are always by my side i1892,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\lord you are always by my side i1892,Lord You are always by my side,,,"missing_author,missing_chords"
lord you are an amazing god i99,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\lord you are an amazing god i99,Lord You Are an Amazing God,,,"missing_author,missing_chords"
lord you are so precious to me i64280,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\lord you are so precious to me i64280,Lord you are so precious to me,,G,"missing_author,missing_chords"
lord youve set your throne between the cherubim i2315,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\lord youve set your throne between the cherubim i2315,"Lord, You've Set Your Throne Between the Cherubim","Özge Talas, Alev Çeliktemur",,missing_chords
lost in wonder i48642,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\lost in wonder i48642,Lost In Wonder,Jonathan Ogden,,missing_chords
love came down at christmas i106880,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\love came down at christmas i106880,Love Came Down At Christmas,,D,missing_author
love came down i46901,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\love came down i46901,Love Came Down,"Bethel Music, Brian Johnson",,missing_chords
love let loose i55102,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\love let loose i55102,Love Let Loose,,,"missing_author,missing_chords"
love lifted me i7661,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\love lifted me i7661,Love Lifted Me,,G,missing_author
love love love love the gospel in a word is love i11516,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\love love love love the gospel in a word is love i11516,"Love, Love, Love, Love. The gospel in a word is love",,,"missing_author,missing_chords"
love of my lord i88199,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\love of my lord i88199,Love Of My Lord,Ted Sandquist,,missing_chords
love them like jesus i53546,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\love them like jesus i53546,Love Them Like Jesus,,,"missing_author,missing_chords"
love you so much i108989,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\love you so much i108989,Love You So Much,,D,missing_author
made to love i52505,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\made to love i52505,Made to Love,,,"missing_author,missing_chords"
made to worship i42298,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\made to worship i42298,Made To Worship,"Chris Tomlin, Ed Cash, Stephan Conley Sharp",,missing_chords
magnificent i108451,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\magnificent i108451,Magnificent,,G,missing_author
magnify the lord with me psalm 34 i64653,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\magnify the lord with me psalm 34 i64653,Magnify the Lord with me (Psalm 34),,C,missing_author
majesty king of eternity i64941,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\majesty king of eternity i64941,Majesty King of Eternity,Hillsong United,,missing_chords
majesty worship his majesty i853,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\majesty worship his majesty i853,"Majesty, Worship His Majesty",Jack Hayford,Em,missing_chords
make a joyful noise unto the lord i64743,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\make a joyful noise unto the lord i64743,Make a Joyful Noise unto The Lord,Rusell L. Lowe,,missing_chords
make known i45,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\make known i45,Make Known,,,"missing_author,missing_chords"
make me a channel of your peace i90075,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\make me a channel of your peace i90075,Make me a channel of your peace,,,"missing_author,missing_chords"
make me an instrument i64255,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\make me an instrument i64255,Make Me An Instrument,,,"missing_author,missing_chords"
make room in your heart i102844,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\make room in your heart i102844,Make room in your heart,,E,missing_author
make you famous i110027,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\make you famous i110027,Make you Famous,,C,missing_author
may god bestow on us his grace i11179,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\may god bestow on us his grace i11179,May God Bestow on Us His Grace,"German, Luther, Martin (1483-1546)",C,missing_chords
may god unto us gracious be i11179,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\may god unto us gracious be i11179,May God Unto Us Gracious Be,"German, Luther, Martin (1483-1546)",C,missing_chords
medley clap your hands all ye people i1591,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\medley clap your hands all ye people i1591,"Medley: Clap your hands, all ye people",Charlie LeBlanc,,missing_chords
medley leaningthere is powerglory glory hallelujah i64183,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\medley leaningthere is powerglory glory hallelujah i64183,Medley - Leaning/There is Power/Glory Glory Hallelujah,,,"missing_author,missing_chords"
memories of galilee i93295,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\memories of galilee i93295,Memories of Galilee,Robert Morris,,missing_chords
mercy and majesty i48593,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\mercy and majesty i48593,Mercy and Majesty,Brian Johnson & Jenn Johnson,,missing_chords
mercy i48461,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\mercy i48461,Mercy,Amanda Cook,,missing_chords
messiah is the king of kings i64085,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\messiah is the king of kings i64085,Messiah is the King of kings,,D,"missing_author,missing_chords"
michael row the boat ashore i51797,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\michael row the boat ashore i51797,Michael Row the Boat Ashore,African American Spiritual,,missing_chords
midnight cry i64525,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\midnight cry i64525,Midnight cry,,,"missing_author,missing_chords"
mighty is the power of the cross i42309,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\mighty is the power of the cross i42309,Mighty Is the Power of the Cross,"Chris Tomlin, Jesse Reeves, Shawn Craig",,missing_chords
mighty name of jesus i109664,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\mighty name of jesus i109664,Mighty Name Of Jesus,,,"missing_author,missing_chords"
