artist_name,spotify_artist_id,sample_genre,christian_signal,suggested_bucket,manual_bucket,notes,song_count
courtship.,2OK16hAFRHoJiFZKeZe8A8,pop,,review,,,2
Zack Knight,7JMBJmGMqw4H33HECyW4QP,rap,,review,,,1
Janji,5VXPJC0PNpJbzB10A39G8E,electronic,,review,,,1
Stevie Hoang,2EvbFiMccizWo76HwbEaJX,pop,,review,,,1
Cozz,5oFkj1qSlyBUmV5d6Edgtq,rap,,review,,,1
Dan Seals,55yEsJBqyn27JPsw5hHzqi,country,,review,,,3
Dominic Fike,6USv9qhCn6zfxlBQIYJ9qs,alternative,,review,,,15
Anthony Gomes,0aBEiafPqEJ3o0yp6gFsHg,jazz,,review,,,1
Amii Stewart,7GPNaPWw3STF8NYp39pd8G,,,review,,,1
Thomas Day,5TwUXL3I6RaLckHy8le2Hq,pop,,review,,,8
Le Punk,4oFopS54zVPrYvY5iohSOK,rock,,review,,,1
The Civil Wars,6J7rw7NELJUCThPbAfyLIE,pop,,review,,,31
"Slaughter Beach, Dog",3lWVgSwutPsiJ8Awm7OTKU,alternative,,review,,,19
The Laurie Berkner Band,6T2pk5T8c4Wi61x1v84sUa,rock,,review,,,4
Meiko,6tW9jWf8lpuzDzAdVMvNMV,pop,,review,,,9
TEN,3Q5Qep7ytrjVleNnMnntgQ,pop,,review,,,2
Porter Robinson,3dz0NnIZhtKKeXZxLOxCam,electronic,,review,,,10
Austin Basham,3Dd1WVQvZUgyi9XEqOIPhA,country,,review,,,3
Eva Rydberg,4L2LwkxA0Qxs9Kmo1vqO8N,,,review,,,1
Shout Out Louds,0UOrN3LNaKApiOSdvJiETl,rock,,review,,,20
Hailaker,3PUWvoriT2SsLIO4YcTjyy,country,,review,,,11
Uffie,2s6lxOYvvCvzpHtd3VyuMj,pop,,review,,,1
Thees Uhlmann,4nBVmMKK89dAUaanGPBgpY,alternative,,review,,,2
The Copyrights,7xm2IaaRIe82EpyZwEi7Un,pop,,review,,,100
Mike Mago,5lwT6gFdwV3Wcol07KUiJx,electronic,,review,,,1
Greentea Peng,5z9wLR0RGBcWMXr4fCZW0K,soul,,review,,,2
KALEO,7jdFEYD2LTYjfwxOdlVjmc,alternative,,review,,,9
Bill Callahan,7gqsi6aBSkRMJoL9psKqMr,pop,,review,,,29
Bob Wills,3YeRGjR8sa1PHjTUMjqsQg,country,,review,,,1
Drapht,4Q6bcEc5YCypvMZ5kjaTMp,rap,,review,,,1
Franc Moody,10GT4yz8c6xjjnPGtGPI1l,soul,,review,,,1
DJ Satomi,7MlcYSTwlLeOtBMDJ6WOv5,,,review,,,2
David Guetta,1Cs0zKBU1kc0i8ypK3B9ai,pop,,review,,,42
Sexy Pigeon,4gnQSPui3dzrkaFdf18P6U,,,review,,,1
The Plan,1xp8n7sGGGHKO6pwxH8RCI,alternative,,review,,,3
John Gibbons,72luDUYRlE8N8lPSgyhiwo,,,review,,,1
Swans,79S80ZWgVhIPMCHuvl6SkA,pop rock,,review,,,15
Offer Nissim,2U5N2KMBT6aFPrQMygMkhj,electronic,,review,,,1
Naked Cameo,6tzSR1jkVo43Y3r4EFA6df,alternative,,review,,,3
Hank Compton,7jKKTuM4iwzCuZ790quOMI,,,review,,,1
Old Mervs,3N8YzKqrEQonvd5RLQ4iYg,rock,,review,,,5
bob hund,6OZxE19iim1JKvCA3GmCVx,rock,,review,,,2
Justin Jay,5k5eiijuHxrGwXp2Pz37GZ,electronic,,review,,,1
The Spacies,3YpKkSd9uluZRtrh2oUsVn,pop,,review,,,1
ASTN,7zkwepHPyac6tCYl0fL0co,soul,,review,,,4
Silver Mountain,7yFSLNQUfl9WlTpqtJQC9b,metal,,review,,,1
We Butter The Bread With Butter,1oA1SW4FRAis6e8krh5YAf,metal,,review,,,1
The Mile After,5BpVwzBuiUDHJrYSaMv0wD,pop rock,,review,,,2
Lewis Capaldi,4GNC7GD6oZMSxPGyXy4MNB,pop,,review,,,10
The M Machine,62rW7FjQy7clhBDHuumg22,electronic,,review,,,2
Bulbous Creation,5kT6BGEaPc1UKiV3Fw1uDL,metal,,review,,,1
Saint Agnes,7c7LKkvEU9xLPyFmvV4njL,rock,,review,,,1
Curtis Harding,0CUpzKPDfIVzYqMn47jiV3,soul,,review,,,13
Maná,7okwEbXzyT2VffBmyQBWLz,pop rock,,review,,,5
Eldkvarn,6TLywjDgcz3M1rTrX7ht5k,pop,,review,,,1
The .357 STring Band,3ATHjHGh80R6umDswkUf8v,,,review,,,9
Tim Barry,4MUwzU9R6pmwz7V4svP1bk,punk,,review,,,21
Rosanne Cash,6lx6XS8umFqYRVbBErx9fE,country,,review,,,25
Desert Sessions,62cvIQKyg3aHsHNgPxzGPT,rock,,review,,,4
Kate Rusby,3Cf7jFBOVBRDTvFUxGAJgF,country,,review,,,3
Point Of Grace,5y1gFSVnE4DGxUxHeKrGk6,rock,,review,,,2
Freda Payne,0701Axu6yvUIoctaKMbDIZ,,,review,,,1
Bad Suns,0YhUSm86okLWldQVwJkLlP,alternative,,review,,,15
Ray Fulcher,7abk76xILIuWQIcPooclLp,pop,,review,,,2
Animal Collective,4kwxTgCKMipBKhSnEstNKj,pop rock,,review,,,25
Gopi Sundar,4xlqU0G9EloUPHL1qlmWY6,,,review,,,1
Jibbs,4USNIVeRwXIAdbVSTqelbh,rap,,review,,,1
Skrillex,5he5w2lnU9x7JFhnwcekXX,electronic,,review,,,5
Department S,0tEV531O5iaWJiH7Yjzf8j,punk,,review,,,1
De Mens,0suJQKq7btdiC24Hr6YtyY,pop rock,,review,,,8
Riga Tiger,7wZspzf5ecx4gpASgcBokr,alternative,,review,,,1
Slim Gaillard,4aKlL2BE2kPNNtruAQqRA1,jazz,,review,,,1
Ayreon,2RSApl0SXcVT8Yiy4UaPSt,metal,,review,,,13
Matoma,4YXycRbyyAE0wozTk7QMEq,pop,,review,,,13
Kat Flint,7fRCor2R9XxhnWeOxvvEk8,,,review,,,1
Hey Violet,4JNfz6aO9ZFz0gp5GY88am,,,review,,,10
Falguni Pathak,6nAVJkZZ55jorZmO5bpezv,,,review,,,1
Digital Daggers,04c4aSTmNl9PZenyKf9HAZ,pop,,review,,,1
TEEN TOP,3offPqpKAKmpQkIdWnjzkc,pop,,review,,,2
Diam's,6379rD5bSEwInazkKhZ9DM,rap,,review,,,4
K/DA,4gOc8TsQed9eqnqJct2c5v,pop,,review,,,3
Geographer,5vvvgOwPjA4R5t07ZXLLwZ,alternative,,review,,,6
Charli XCX,25uiPmTg16RbhZWAqwLBy5,pop,,review,,,51
Roberto Roena,4i5rDrP2IqCdMgde0vIpyB,,,review,,,1
Disney Peaceful Piano,5lmSBamD6zMcpHPqPpwmwN,,,review,,,13
G.R.L.,3Yl4nkmEa8BSuGWbwhdLDq,pop,,review,,,1
KIMSEJEONG,1lFLniFTaPjYCtQZvDXpqu,,,review,,,3
Sam Smith,2wY79sveU1sp5g7SokKOiI,pop,,review,,,9
Piso 21,4bw2Am3p9ji3mYsXNXtQcd,pop,,review,,,4
Neda Ukraden,2ExSf8RVdyk6IqS7fZRrjT,pop,,review,,,1
Mickie Krause,0cXE2SrE0M4Vn7F2NVzG6q,,,review,,,2
The Toasters,5TefXCuvQWtRxpWfDdKmNj,punk,,review,,,2
Daniel Ash,0L4nRBwqdugqIWCpAzjB9g,rock,,review,,,1
Ethel Cain,0avMDS4HyoCEP6RqZJWpY2,pop,,review,,,9
Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,pop,,review,,,55
Rhys,5yMkHmsdRZA4OVeCylF4xU,pop,,review,,,3
Charlotte Dos Santos,0INatsTiEOX0EJimNTQjSM,soul,,review,,,1
Luka Bloom,39E69agNUFWOZEzO24bjpo,,,review,,,3
Mika Singh,5T2I75UlGBcWd5nVyfmL13,,,review,,,1
Peps Persson,5xmgC1jISe31QZSp8gqKUJ,pop,,review,,,1
KSI,1nzgtKYFckznkcVMR3Gg4z,rap,,review,,,2
Cheese On Bread,45bv0fqFJ2IlcMuzMRuhNy,,,review,,,1
Henry Jamison,2XdtmipGVPmA62ptDgX8QC,country,,review,,,8
shame,4IeWU3NYBI9mISFVhzXG8f,rock,,review,,,1
The Wanderer,12j1w2RmtWd81xSKRpxhXK,,,review,,,1
Billy Lockett,2lKeiALM1T2TZrOiTYlLNA,country,,review,,,5
Bandits Of The Acoustic Revolution,3aH99kuvOtHmg0XvQe7t8i,punk,,review,,,3
Cock Sparrer,4NPManowiyiGa72hezruf2,punk,,review,,,1
Galactic,4rMUtWPGbE6waga7PQO0oQ,rock,,review,,,1
Chixdiggit!,5ttkgHyn4qW2qktFws8IlD,punk,,review,,,5
"Alex, Jorge Y Lena",1Ek9jyT3RHHP5sJQRTwf2U,,,review,,,1
Al Jarreau,3YR92OLKlvkK5oKNekSqXe,jazz,,review,,,3
Lord Echo,4SkLPRjzPXh6d5n32Vypy5,soul,,review,,,1
Jamie's Elsewhere,2mJ7eHB7MKBYzxt0TC2NZ0,metal,,review,,,3
Kx5,2avRYQUWQpIkzJOEkf0MdY,,,review,,,1
Eric Burgett,0XDSGQH1ejpL2C42Sady10,,,review,,,2
Hayley Westenra,7Jotu5LupekFt00kZZZ7C6,pop,,review,,,2
Echo & the Bunnymen,0fgYKF9Avljex0L9Wt5b8Z,rock,,review,,,8
Cold War Kids,6VDdCwrBM4qQaGxoAyxyJC,rock,,review,,,46
NOFX,4S2yOnmsWW97dT87yVoaSZ,punk,,review,,,62
Peter Matthew Bauer,4ZMQlzOFrvOftjt1rjl8YR,,,review,,,1
Chri$tian Gate$,0OEYE03fBF2VoTBxGuaUxL,rap,,review,,,7
Ryan Oakes,4l43uAIHyF5VzgonMKVkg7,rap,,review,,,1
Bilderbuch,2ErWLckuGFl84nGmg5fwyG,pop,,review,,,3
Pitty,2dmQ0vMD3THLMcz7DsvfaT,pop rock,,review,,,5
Dope,7fWgqc4HJi3pcHhK8hKg2p,metal,,review,,,5
Nancy Sinatra,3IZrrNonYELubLPJmqOci2,pop,,review,,,1
Travis Denning,6CegFHnUqJcOBipgphZ2CJ,country,,review,,,13
Francesco De Gregori,16FJYC4FqKhZXiXIzMI4ul,pop rock,,review,,,1
Ilgen-Nur,4FjRuMCcbAdiYBr47QE3xX,alternative,,review,,,1
Trapt,1UdQqCUR7RwB9YYJONwbdM,metal,,review,,,10
Jay-Jay Johanson,4hzC9WUUy3cFituT71tzB4,pop,,review,,,15
Josh WaWa White,4Cy6TrPbVlo9OP1MTSONo9,pop,,review,,,1
Nolwenn Leroy,6suRVbMTiFWlTpB6fdLdF2,pop,,review,,,4
Alfie Boe,3g5gwhWAPLq8MyUcUIsA8j,pop,,review,,,1
Nana Grizol,7FPO7WTShHCXnmVv7lhhZM,alternative,,review,,,26
Steve Petrunak,1TRZYAlP0bNz0dZCbWAjsI,,,review,,,1
Queen,1dfeR4HaWDbWqFHLkxsg1d,rock,,review,,,2
Worn-Tin,7j8ds7BnqaEKuz1a1GN0J9,rock,,review,,,4
Burl Ives,0MHgLfmQdutffmvWe5XBTN,country,,review,,,1
Bri Babineaux,6YedxQjw8pGzw9B8owaEnF,,,review,,,3
khai dreams,0lawSNBxNgJFQYJnQzLH8c,rap,,review,,,19
Swamp Dogg,6ZEUa75BqZkvpjhuVzCsdX,soul,,review,,,2
N.E.R.D,5wPoxI5si3eJsYYwyXV4Wi,rap,,review,,,12
Nicole Atkins,4ab2tQaaTr2TnairelOwvO,pop,,review,,,5
Holly Williams,5mfdtMy6vJUShmdyCuJhox,,,review,,,18
T-Spoon,6AGGV787LmMPGeyCgZqy6U,electronic,,review,,,1
Los Diablitos,1f6CQnTy4FKDgLGzp6G2Wd,,,review,,,3
Jakob Dylan,2b3drQxjyrPpJEef3mNGwc,rock,,review,,,4
Chappaqua Wrestling,5S4qUw22ZF7gTPUEx61SyC,alternative,,review,,,1
DWLLRS,2TviQllPVEQ7E68Yr4uPKR,pop,,review,,,1
Whitehorse,3PSH5PsWfZQiD2wieKU0ss,country,,review,,,3
Marcell,0JvUFDnuWPbuyRa6ptVkLk,jazz,,review,,,2
Legacy Five,5Lp4dWpZlJJj3dhrgoeZYk,,,review,,,3
Five,6rEzedK7cKWjeQWdAYvWVG,,,review,,,2
Declan McKenna,2D4FOOOtWycb3Aw9nY5n3c,alternative,,review,,,18
Trent Dabbs,6QFuGrftxjfONIARygYHIe,pop,,review,,,9
Deb Talan,7tFFagB7kjwoCTP3QMlzJD,country,,review,,,4
Michael Seyer,7K4cef9h3NvU7Xb3BH7Ade,pop,,review,,,3
Veronica Ballestrini,5SDHh09ccygCWOCap7qx77,country,,review,,,1
Lorentz,2QDnY1LY2mnzeeKGZLHoc7,rap,,review,,,1
Tiger Lou,7Jr7XgWFnKQ3mUgbhrVNlx,rock,,review,,,3
YFN Lucci,5Berubt6ysOy2LCMyqhmXP,rap,,review,,,3
Chris Hillman,70FybmH2MMz9fHewhnLvjs,rock,,review,,,1
Dave Barnes,7hbH1qupmU6HxVBjWJItlq,pop,,review,,,37
Lilianna Wilde,0Dt97GvTO4dxdBYqyxLwLY,,,review,,,1
La Prohibida,1sHPujXeed3zTvHlpbqdtl,pop,,review,,,3
Rhymefest,1SUFqa4aXxvMrGdOnqiMmR,rap,,review,,,1
Los Peces,18w1a7F6NsfTqFgLp48ec6,pop rock,,review,,,1
BrxkenBxy,53kxfycKPtWuSFpIuEHlGi,,,review,,,1
Lemuria,0TCeQeGlJe73mbfitZ6nJR,alternative,,review,,,8
Primal Fear,1yfiDL3YUEJlQCgb5Pun6g,metal,,review,,,2
MC Solaar,3nU8TSIICYDbUqRpJISTRE,rap,,review,,,2
Benne,0eS2ZGOnJi5Cp4ASTy4aBc,pop,,review,,,3
DUDA BEAT,2QLSJqqGIstNbO6nYRR16o,,,review,,,2
Mike Oldfield,562Od3CffWedyz2BbeYWVn,rock,,review,,,20
Rebelution,2WjvvwAX0mdWwq3aFuUdtc,rock,,review,,,38
Trisha Yearwood,3XlIhgydjvC4EniPFZT20j,country,,review,,,10
First Aid Kit,21egYD1eInY6bGFcniCRT1,country,,review,,,44
Vetiver,7ACSlU8kTcQIbvpwLWze8E,country,,review,,,9
Asleep At The Wheel,54tWKkrjv4bQgKrQrNlecm,country,,review,,,3
DIVOKEJ BILL,2e3fdJ9ezTUu9Yj9f7XU08,pop rock,,review,,,1
Zaini,1MF873qFvGywvDUQbldyMH,,,review,,,2
Jared & The Mill,0GklSybv01PPje5GlXFq2i,pop,,review,,,8
The Concretes,4uFpoTqyXb2tfvetAjmJQT,alternative,,review,,,6
Poison Idea,3HSNI061dY6dxEzvZczIdI,punk,,review,,,2
Amistat,24gClotFFIb7genYn5C3OU,,,review,,,1
Grace Kelly,7bcjgJLky9kVQ4GcrQTibn,jazz,,review,,,1
The Paper Kites,79hrYiudVcFyyxyJW0ipTy,country,,review,,,42
A R I Z O N A,7hOGhpa8RMSuDOWntGIAJt,pop,,review,,,6
21 Savage,1URnnhqYAYcrqrcwql10ft,rap,,review,,,8
Jessy Bulbo,2icB5yGi569VGjYogZtSvT,rock,,review,,,1
Hot Mulligan,1lKZzN2d4IqiEYxyECIEHI,alternative,,review,,,20
Hannah Miller,4cmbcY03AMf9h2krGBuucg,alternative,,review,,,2
Amen Quartet,1DM4oCGhPZYbmZCDTXsnkU,,,review,,,1
Albatraoz,5wOlRsRt9ggoBDjjmhaF7x,punk,,review,,,1
Rochesters,01Xlm1T6bYYXlGKc6erhcg,,,review,,,15
Marika Hackman,5DGJC3n9DS0Y9eY5ul9y0O,country,,review,,,28
Joy Williams,4TCXgdDPm10ensLNCVnIYa,pop,,review,,,36
The Top Cats,3YxtG91Ok6QtvbczymmCDh,rock,,review,,,2
Cuco Valoy,0RdKPjwSwfx6jqqdgkyGmE,,,review,,,2
Rodeo Ruby Love,1kVl63gETzATdEzsIBlee0,alternative,,review,,,4
Agnes,6SsTlCsuCYleNza6xGwynu,pop,,review,,,11
The Academic,3VLf4DlBTN2ZRwygS3TNti,alternative,,review,,,1
Anurag Vashisht,6o0MDEgo8moHPwQ1QXIs4c,,,review,,,2
Braddigan,12DIKsUjNL5fLQbUWqptM6,rock,,review,,,1
78 Saab,28yOYbOhUf8sFSQXqhRZJK,alternative,,review,,,2
Freddie Sunshine,4h4I55eNwqUHFQZ6xEtdJ8,,,review,,,1
LOTTE,3gqabzO7zvHVzAIT0Nxqa3,pop,,review,,,3
STARSET,0kD8IT1CzF7js2XKM9lLLa,rock,,review,,,25
Jeff Rosenstock,0wNZvrIMNUCs24G0wFg2D6,punk,,review,,,57
Cleo Sol,3ETLPQkcEd7z4k3IbZmXMq,soul,,review,,,5
T. Rexico,6Trc447dn0TAUcOfVWdex4,alternative,,review,,,2
Stream of Passion,3WbWjYpDshKxCyN7KOrDyz,metal,,review,,,4
Nana Mouskouri,6p7iFdv6Wn9iaS7AwVLvod,,,review,,,8
Anarbor,09J4zbHHwNNlN2tfgJIg21,pop,,review,,,17
Madonna,6tbjWDEIzxoDsBA1FuhfPW,pop,,review,,,38
Corrupt (UK),0cUPXn0AOgVrI413vJgBAJ,electronic,,review,,,2
Tachenko,0Wjkexp7T0lPejob6dcCvw,pop rock,,review,,,2
Cosmo's Midnight,4VivsO1n4n2Mi2Btyb5gfL,alternative,,review,,,4
Plums,0sPK0NZQ44Z8KhGxCOvEG9,rock,,review,,,5
Star Fucking Hipsters,0ZyPhNogYtuJGK8ZdYQpQG,punk,,review,,,6
The Aces,2AmfMGi3WZMxqFDHissIAe,pop,,review,,,9
Nicole C. Mullen,3RHwCqK7oe6mucuIgz62BF,rock,,review,,,6
Mariah Carey,4iHNK0tOyZPYnBU7nGAgpQ,pop,,review,,,19
BOYTOY,1ffDZMTt0bQ4zADeiJK6n8,pop,,review,,,1
Mike Viola,7027i6bTkbkTpEmIeEBIHy,pop,,review,,,13
Kim Petras,3Xt3RrJMFv5SZkCfUE8C1J,pop,,review,,,16
Le Tigre,2n6FviARgtjjimZXu18uRM,punk,,review,,,2
Les Chaussettes Noires,6KXdUNa8QT8Sty4k5G2LqK,pop rock,,review,,,2
Smithfield,1aPmWgDU4JXEWg1d2BwH5M,pop,,review,,,5
David Francey,11NyMIq0N1ozgqhwdAdWIK,country,,review,,,15
HOLYCHILD,4itksv8jgpEcvRvZ7lDalQ,alternative,,review,,,1
Wynonna,4yiXkMbxDIZ3jgEG89NSC1,country,,review,,,4
Sunny Sweeney,3uBMhKEXqr2UtRlx7Jn9LL,country,,review,,,9
Swingrowers,3mp5zzEz1qTq7X5a2yOS2B,,,review,,,1
Carolyn Dawn Johnson,0SwVn4s8PdhY9XQhi9SetC,country,,review,,,1
Written by Wolves,1j55zNwCQ3jhbNsnmrOrwr,,,review,,,1
Raynes,3srupAODFNn7Dx4ZUg4uqM,alternative,,review,,,3
Tyler Ward,5Hc9oDGvStNGmnj44m8sHg,pop,,review,,,25
charlieonnafriday,1hmTCch4tWOJmdqkf8nSRA,pop,,review,,,2
Jonathan Ogden,2Q1d40J0u4IWGg4oZNPBZ7,alternative,,review,,,3
Los Cojolites,6SFpEAywC3u4kjE00wHMoO,country,,review,,,1
Big Thief,5QdyldG4Fl4TPiOIeMNpBZ,pop rock,,review,,,26
Callum Beattie,4uFxymnU41sM7ytUCjuYTN,,,review,,,1
Glass Tiger,53RaPTbZOx2mBoZD6LLWIv,pop rock,,review,,,1
The Letter Black,7AH2bTtNIOYu24O3NuFxhG,rock,,review,,,6
Charlie Parker Quartet,5GBe2GMfPm3IFagD5XuKKs,jazz,,review,,,1
Polaris,0v2e0oznnTaIXKLGKHphfX,metal,,review,,,1
Jaromir Nohavica,01x541cuqfktQA8WYDrdn3,country,,review,,,1
Adam Sanders,17ewtqMhsRUPRdhpYLzMxg,country,,review,,,7
Zeauxi,2tGkqm7DdGhJgAeOU5tZOu,soul,,review,,,1
Big Daddy Wilson,4xBhIBf0DEjAcJvGSwJdFr,rock,,review,,,1
peach tinted,0jAu9Z9QrpYwY1vBenZs9Y,rap,,review,,,2
Mikel Erentxun,7thnnayFyJnVOAJrpe5wMC,pop,,review,,,11
Banda Bassotti,4WJs8Pjm0oHAgvpJO8HA1b,punk,,review,,,1
Stacey Kent,03EYBMnqSchCMp5D9qmFXi,jazz,,review,,,8
The Shoes,6buUuVTdxxAe5ODJtKZ4hP,pop,,review,,,1
Megan Moroney,5Ppie0uPnbnvGBYRwYmlt0,pop,,review,,,7
La Caravane Passe,4vO18v8Dw9XI62zhwWbBqE,,,review,,,3
Dierks Bentley,7x8nK0m0cP2ksQf0mjWdPS,country,,review,,,87
Grey Holiday,62Z3jk6WVcNBHNa54DoXm3,,,review,,,1
Zach Bryan,40ZNYROS4zLfyyBSs2PGe2,country,,review,,,72
I.O.I,6RKnXXyprPjhBdCvL802Ku,pop,,review,,,4
Tiësto,2o5jDhtHVPhrJdv3cEQ99Z,electronic,,review,,,8
Beloved Abe,6m2WgEAtdWDw6TwxZE5KgM,,,review,,,2
Noname,1EpyA68dKpjf7jXmQL88Hy,soul,,review,,,3
Reach,4PAH2hYK4vEvxLEwCg9zQ2,rock,,review,,,2
Night Lovell,2y246nnP9pQT0E6v3ZMMOO,rap,,review,,,5
Geri Halliwell,5orH1OWgjAYUX8sZ5gihTv,pop,,review,,,1
Carter Faith,4X5CTYQmx1NNyz9S1IpNko,pop,,review,,,6
Big Star,3UvcmAOZt64oKpP95f6MMM,pop rock,,review,,,1
The Weakerthans,1US3cA3tVZ50O7n4xE1o0K,alternative,,review,,,27
Glitterer,2bTjArGDYivNxnYFH5jUcj,punk,,review,,,4
Journey,0rvjqX7ttXeg3mTy8Xscbt,rock,,review,,,23
Sonny & The Sunsets,67zR9a98QqWJwpO7wBrGog,alternative,,review,,,2
João Gilberto,77ZUbcdoU5KCPHNUl8bgQy,jazz,,review,,,7
Janine,4k3yrCOPB5wp2ne8R9MQoM,pop,,review,,,2
Hundred Waters,108ugtkRFQzP9nGgNiyERO,alternative,,review,,,1
AleXa,4jCGRzuZkwo8CxboiANMEU,pop,,review,,,4
Luciano Pavarotti,0Y8KmFkKOgJybpVobn1onU,pop,,review,,,2
Alaina Castillo,0duLKMlcwhyZgqu8zSSjBp,soul,,review,,,4
Jean-Louis Aubert,1NCrHXp9R3ogv8ezWWHFNs,pop rock,,review,,,1
Lucky Blondo,5dWX0H5ZTXacDIkW3L94Ba,rock,,review,,,1
Shakka,7fqDRFkiuwzFDde1K0taVs,,,review,,,2
Lauren Spencer Smith,79AyR6ATpj2LTPxfb6FX50,,,review,,,5
Dear Nora,1imEozQrzLhh9b8LOZESx5,pop,,review,,,12
Johnny Hallyday,2HALYSe657tNJ1iKVXP2xA,pop,,review,,,5
Kiefer,5lDtfHPqWN6MG9tFywnW8J,jazz,,review,,,1
Holly Golightly,3giOet7O2pgPUYOujF4ifa,alternative,,review,,,2
First and Forever,4yoepOpyKCDc3xDj0fX21r,pop,,review,,,2
Sjowgren,32Ko3nL0210QAt14S3Rs4Y,pop,,review,,,7
Joan Jett & the Blackhearts,1Fmb52lZ6Jv7FMWXXTPO3K,punk,,review,,,8
Nick Lachey,6ewMqjrF31lC8ywRsvm073,pop,,review,,,1
Malevolence,7KFv5Cni7kseXWHJnnejXk,metal,,review,,,2
Greg Graffin,7fBPQmmiJVXl7BE4D4CelN,punk,,review,,,8
NATTI NATASHA,1GDbiv3spRmZ1XdM1jQbT7,pop,,review,,,4
Lou Doillon,05TeWWFqSVEUurt1lVhh4q,pop,,review,,,7
Bury Tomorrow,6BD4lgmnh4vy6kkCaZRDWt,metal,,review,,,1
Amnesty,13clnHtI56jEGjzqeD0Q1o,,,review,,,2
Sera Cahoone,3wC39cIBlyNFSP8bO84FCJ,country,,review,,,1
Liily,2asx6eXv9qzj5rA0ESrdO3,rock,,review,,,1
Scar The Martyr,1gz9Dd0N7oCymbjVePlxbq,,,review,,,1
Yanni,72qxDp6R6v22pai96pZioz,,,review,,,1
Useless ID,4sFfyLhOZblb7n0BhJWD4J,punk,,review,,,24
Parov Stelar,65EXuYHVoehCKqp0kOS6px,jazz,,review,,,10
NIve,1qOPo6b0U3t7BpyO8Ti1MF,soul,,review,,,6
Little Mix,3e7awlrlDSwF3iM0WBjGMp,pop,,review,,,27
Emma Thompson,4tB1f1h4TQqDz4bNaibMpl,,,review,,,1
Felix Cartal,6roDXEmZ6AARdOUv6x5U2v,electronic,,review,,,1
Malaka Youth,2fh1Ka9cL1l7hntSv7v05f,reggae,,review,,,1
Angel Taylor,6D5xkX8ecb4bGccXqtDI63,pop,,review,,,4
GAMPER & DADONI,6HQ6vf4AloXyVNdyJhrX1J,pop,,review,,,3
Widespread Panic,54SHZF2YS3W87xuJKSvOVf,alternative,,review,,,1
Beatsteaks,79qRD2IfSr3pmuYUficMWX,punk,,review,,,9
Maggie Lindemann,0uGk2czvcpWQA383Im6ajf,pop,,review,,,22
"Eli ""Paperboy"" Reed",37D1QyrEFNkcv0f62xo46x,,,review,,,1
Chance the Rapper,1anyVhU62p31KFi8MEzkbf,rap,,review,,,16
Yung Lean,67lytN32YpUxiSeWlKfHJ3,rap,,review,,,3
St. Lucia,5WId4o5jdGVhptNU0uqKxu,pop,,review,,,6
Big Red Machine,7gXy60xRcwYujBFoYHnR2O,alternative,,review,,,8
Saxon,71vVmHeNgCVSa5SVmfvscU,metal,,review,,,1
Kadhja Bonet,6sqZoZxe9BQwk7Zxh6STfF,soul,,review,,,5
Zachary Levi,3XSyTI9ct70ZheMESAv2st,,,review,,,2
Lokel,07AgMHs4EQzev6JLB90W2N,,,review,,,1
White Rabbits,2t5yZKDT7oAMkOFkoToViO,,,review,,,1
Brighten,2JXddIDgQzUKrkQodi46Au,pop rock,,review,,,7
Freestylers,0zg9mF9dX2knvdTKnL22T1,,,review,,,1
Benny Goodman,1pBuKaLHJlIlqYxQQaflve,jazz,,review,,,1
Holding Absence,2tl280wIokrLjabzrSKTgU,metal,,review,,,11
Jesse & Joy,1mX1TWKpNxDSAH16LgDfiR,pop,,review,,,5
Felix Jaehn,4bL2B6hmLlMWnUEZnorEtG,electronic,,review,,,7
Adolphe Adam,71VUVLmoTKKYfIugkavMeS,,,review,,,1
Sofia Carson,7bp2lSdh12wcA8LyB1srfJ,pop,,review,,,5
Chief State,3BgSkC40Vy5XIcu6MKIYv5,punk,,review,,,1
Jesse Belvin,4u0qFtN4NZ1NjcvAw3HAGU,jazz,,review,,,1
T Bird and the Breaks,7BfKzWvOnw7aAUU4NLLRD0,alternative,,review,,,1
Prophets and Outlaws,1G4rLpN6KGtJgsHyRtJyhQ,country,,review,,,2
Vijay Yesudas,0aUQnP4HhUQXcurZl9GJIA,,,review,,,5
CASTLEBEAT,0k8UHfMqW86uvhmhHiYzj3,pop,,review,,,8
Jason Derulo,07YZf4WDAMNwqr4jfgOZ8y,pop,,review,,,19
The O'Reillys and the Paddyhats,5rY2KJh3KVITvw9bAz74pQ,punk,,review,,,2
Andrea Bocelli,3EA9hVIzKfFiQI0Kikz2wo,pop,,review,,,18
Geowulf,01TQ6CLvPSOYGUqRQ3nWgZ,pop,,review,,,1
Matt Woods,7FsRnvC6482sxDhq4DYpZi,,,review,,,4
Eyedea & Abilities,4pxU0h86QnMOe6iNIy7pCU,rap,,review,,,1
Mew,6kDMoHTcBICPILP2aclPWZ,pop rock,,review,,,2
Caedmon's Call,0K1BPXwAU1CTd8DNZohopA,rock,,review,,,6
Tantric,4tMZahYVKJdjbC1GHVtNnV,metal,,review,,,2
Stephen Speaks,0AvtzKTYleNqdJXoZasQWG,,,review,,,4
Alice Cooper,3EhbVgyfGd7HkpsagwL9GS,rock,,review,,,14
Mindless Self Indulgence,5R5MLOQbI4lb7GHYioPqoN,punk,,review,,,5
Halford,7CTjkl9M3enzBBfm1u10Sy,metal,,review,,,1
