song_id,popularity,danceability,energy,spotify_key,loudness,spotify_mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
31486,22,0.646,0.677,0,-10.373,1,0.0367,0.686,0.000111,0.338,0.445,90.341,235907,4
31506,17,0.462,0.957,10,-3.858,0,0.14,0.0114,0.0,0.0793,0.518,185.992,257627,4
31510,31,0.685,0.784,9,-1.478,0,0.0334,0.496,0.0,0.094,0.671,118.001,195227,4
31518,31,0.513,0.633,0,-4.925,1,0.0308,0.00103,0.0,0.0997,0.746,78.272,180093,4
31533,13,0.616,0.521,7,-10.331,1,0.0451,0.296,0.0,0.988,0.56,143.941,206827,4
31572,40,0.478,0.855,10,-4.881,1,0.0333,0.00665,0.0,0.492,0.619,164.916,229867,4
31593,49,0.73,0.68,4,-4.886,0,0.0344,0.324,3.79e-06,0.121,0.452,109.573,221560,4
31600,50,0.373,0.703,4,-5.803,1,0.062,0.0597,0.0,0.0715,0.221,123.909,240267,4
31602,36,0.635,0.877,0,-5.283,0,0.0547,0.292,0.0,0.214,0.89,123.988,204919,4
31622,33,0.392,0.448,1,-3.107,0,0.0283,0.811,0.0,0.0732,0.452,134.323,218707,3
31661,43,0.349,0.106,5,-13.263,1,0.037,0.966,1.55e-05,0.106,0.138,125.386,291689,3
31707,28,0.554,0.722,11,-7.759,1,0.0427,0.0107,1.83e-05,0.0903,0.22,127.026,220267,4
31732,36,0.582,0.547,8,-7.665,1,0.0319,0.367,0.0,0.238,0.397,108.015,327453,4
31737,46,0.444,0.771,0,-4.607,1,0.0485,0.13,0.0,0.273,0.45,148.028,226827,4
31762,37,0.394,0.273,1,-12.586,1,0.0388,0.644,0.0,0.129,0.18,72.247,212427,4
31769,39,0.402,0.69,9,-7.4,0,0.0573,0.000777,0.000132,0.107,0.223,150.072,288142,4
31779,43,0.573,0.601,2,-6.518,1,0.0328,0.171,0.0299,0.12,0.143,92.057,203467,4
31830,22,0.51,0.399,0,-9.912,1,0.0479,0.822,0.0344,0.114,0.352,104.67,287683,4
31838,44,0.432,0.91,3,-5.627,1,0.179,0.0491,0.0,0.452,0.151,149.806,376667,4
31850,16,0.407,0.382,7,-9.505,1,0.0267,0.563,0.000523,0.136,0.171,109.746,209667,3
31913,33,0.297,0.462,0,-7.647,1,0.0339,0.0891,0.0,0.0785,0.0668,129.996,273848,4
31926,45,0.435,0.246,2,-17.988,1,0.0269,0.573,0.287,0.29,0.26,69.945,242160,4
31933,79,0.524,0.364,7,-10.209,1,0.0367,0.808,0.0,0.1,0.436,75.24,209831,4
31963,28,0.444,0.972,0,-5.203,0,0.324,0.017,0.0,0.336,0.172,153.043,391000,3
31982,33,0.384,0.175,6,-10.07,1,0.0424,0.952,3.7e-06,0.112,0.109,98.587,313400,3
32013,48,0.434,0.541,2,-6.973,1,0.0291,0.154,0.0,0.105,0.424,140.092,217587,3
32082,13,0.595,0.372,11,-11.02,1,0.0303,0.912,3.9e-06,0.129,0.671,153.224,193960,4
32096,52,0.826,0.499,6,-9.075,1,0.0735,0.402,0.0,0.405,0.582,114.993,173675,4
32098,30,0.311,0.731,9,-5.416,1,0.13,0.391,0.0,0.691,0.494,81.163,350627,4
32122,29,0.261,0.96,8,-5.225,1,0.13,0.00215,0.000121,0.369,0.152,139.843,242907,4
32123,23,0.232,0.965,4,-4.149,0,0.102,0.000822,1.24e-05,0.417,0.146,134.805,316840,4
32124,20,0.231,0.501,2,-4.88,0,0.0298,0.665,0.0,0.248,0.327,204.057,224547,4
32132,13,0.699,0.728,6,-4.799,1,0.0419,0.0702,9.26e-06,0.0797,0.927,166.069,187240,4
32149,41,0.31,0.737,7,-5.427,1,0.0317,0.0321,1.25e-06,0.107,0.186,161.982,439573,3
32202,27,0.466,0.823,2,-5.304,0,0.0351,0.000485,0.0197,0.331,0.218,159.986,212627,4
32210,17,0.402,0.953,8,-3.259,1,0.0435,0.00104,6e-06,0.29,0.538,176.09,232987,4
32213,29,0.495,0.985,0,-2.579,1,0.0747,0.000179,3.5e-06,0.134,0.654,149.962,186827,4
32221,42,0.554,0.907,0,-4.225,0,0.0606,0.0303,0.0,0.122,0.363,123.076,214000,4
32223,15,0.673,0.713,1,-6.001,1,0.0426,0.102,0.000151,0.092,0.446,100.035,216947,4
32224,16,0.508,0.714,2,-5.156,1,0.0352,0.139,0.0,0.0939,0.61,155.905,222333,4
32225,14,0.522,0.744,0,-3.847,1,0.031,0.0109,0.0,0.115,0.366,162.014,235827,4
32226,18,0.528,0.928,1,-4.059,0,0.055,0.000411,1.1e-06,0.0791,0.357,106.979,221387,4
32254,22,0.629,0.749,0,-4.442,1,0.0311,0.0991,0.0,0.0936,0.686,91.996,225467,4
32256,23,0.583,0.937,11,-3.578,0,0.258,0.0118,0.0,0.277,0.378,100.031,202000,4
32362,41,0.654,0.595,7,-5.354,0,0.0293,0.192,1.27e-05,0.132,0.207,101.032,258427,4
32365,30,0.455,0.504,7,-7.258,0,0.0284,0.0522,0.0,0.584,0.154,137.962,314517,4
32410,54,0.338,0.559,0,-7.053,1,0.118,0.252,0.0,0.38,0.276,168.489,415133,4
32418,16,0.564,0.679,4,-5.799,1,0.0266,0.0417,0.0,0.11,0.147,104.999,237773,4
32473,25,0.288,0.498,3,-5.992,1,0.0286,0.623,0.000709,0.215,0.203,148.129,267000,4
32524,27,0.749,0.301,9,-10.641,1,0.0471,0.78,0.0,0.0923,0.301,115.968,196547,4
32544,39,0.598,0.461,11,-8.895,1,0.026,0.274,0.000651,0.0899,0.412,83.931,278355,4
32547,20,0.425,0.104,6,-17.586,1,0.0321,0.673,0.0017,0.0982,0.26,119.931,268707,4
32548,19,0.556,0.319,2,-12.601,1,0.047,0.699,0.000155,0.198,0.446,84.273,175493,4
32554,44,0.389,0.181,0,-11.148,1,0.0431,0.94,0.0,0.0644,0.259,127.965,247464,4
32628,23,0.537,0.464,3,-7.36,1,0.0292,0.222,1.15e-06,0.202,0.276,130.965,219560,4
32684,34,0.666,0.74,7,-5.908,0,0.0375,0.297,0.0,0.145,0.62,124.909,262560,4
32725,36,0.493,0.608,0,-7.928,1,0.0276,0.121,0.0,0.116,0.35,83.026,277480,4
32747,16,0.235,0.189,9,-9.35,1,0.0299,0.785,1.97e-06,0.119,0.169,62.214,235947,4
32764,21,0.718,0.569,0,-7.304,1,0.0309,0.503,0.0,0.342,0.796,114.027,203653,4
32766,28,0.451,0.461,5,-8.577,1,0.0315,0.407,0.0,0.0635,0.464,127.992,195280,4
32768,47,0.654,0.815,7,-5.527,1,0.0376,0.0722,2.3e-06,0.129,0.304,120.043,206627,4
32776,47,0.54,0.959,8,-3.775,1,0.0452,0.000817,0.0,0.376,0.499,131.83,192213,4
32791,11,0.629,0.383,1,-9.459,1,0.0259,0.673,2.6e-05,0.121,0.219,110.023,263773,4
32820,39,0.512,0.883,0,-3.137,1,0.0453,0.0327,2.46e-06,0.34,0.527,155.97,215307,4
32821,25,0.53,0.533,2,-5.813,1,0.0281,0.107,0.0,0.135,0.185,127.94,202920,4
32875,49,0.404,0.515,8,-8.098,1,0.0328,0.0302,0.0,0.845,0.0913,72.979,358440,4
32903,15,0.494,0.436,7,-7.321,1,0.0271,0.472,2.92e-05,0.128,0.235,104.955,245867,4
32909,35,0.402,0.45,2,-9.693,1,0.0331,0.0878,0.0,0.0857,0.267,74.486,272213,4
32921,46,0.405,0.678,10,-5.448,1,0.0352,0.0298,0.0,0.367,0.177,144.075,337453,3
32929,32,0.444,0.438,9,-8.769,0,0.0347,0.313,0.112,0.118,0.0541,124.993,363525,4
32935,39,0.645,0.713,9,-7.577,1,0.0599,0.0642,0.0,0.0734,0.644,75.033,206360,4
32953,61,0.54,0.833,6,-4.432,1,0.0453,0.0363,0.0,0.952,0.151,115.983,325200,4
32955,49,0.277,0.67,6,-6.511,1,0.0409,0.0103,0.0,0.202,0.21,141.717,436613,4
32956,55,0.492,0.435,4,-8.633,0,0.0292,0.107,0.0,0.948,0.11,139.989,411000,4
32958,63,0.517,0.613,3,-5.804,1,0.031,0.65,0.0,0.281,0.387,134.002,297726,4
32959,56,0.176,0.513,7,-8.675,1,0.0365,0.549,0.025,0.303,0.216,156.776,314747,3
32964,16,0.719,0.744,1,-5.911,0,0.0414,0.339,0.0,0.141,0.7,127.049,194080,4
32981,41,0.627,0.9,5,-3.241,0,0.0369,0.141,0.0,0.329,0.802,104.933,198707,4
33004,26,0.548,0.261,11,-15.632,1,0.0344,0.857,3.25e-06,0.115,0.344,140.88,204430,4
33011,39,0.688,0.636,7,-5.436,1,0.0634,0.0127,0.0,0.323,0.581,105.004,219427,4
33062,9,0.211,0.374,1,-10.323,1,0.0304,0.542,1.04e-05,0.0925,0.22,75.534,211093,3
33066,58,0.331,0.427,3,-7.431,1,0.0302,0.498,0.0,0.108,0.141,157.938,255173,3
33079,16,0.428,0.5,1,-6.821,1,0.0252,0.0124,2.59e-06,0.128,0.132,157.973,232173,4
33102,42,0.522,0.625,2,-6.738,0,0.0322,0.0853,0.0,0.0786,0.199,103.075,220850,3
33107,11,0.535,0.646,11,-5.953,1,0.027,0.571,0.0,0.18,0.371,89.98,287507,4
33111,21,0.191,0.285,11,-11.475,1,0.0375,0.188,0.00377,0.153,0.0357,126.732,399544,4
33173,38,0.584,0.387,7,-5.81,1,0.0324,0.836,0.0,0.195,0.364,119.853,132209,4
33184,39,0.438,0.915,11,-4.808,1,0.0496,0.00207,0.0,0.418,0.755,145.99,223012,4
33189,17,0.606,0.4,0,-10.519,1,0.0294,0.581,2.48e-06,0.116,0.678,128.341,210000,4
33200,34,0.513,0.813,7,-4.414,1,0.0389,0.192,0.0,0.0924,0.238,145.91,228640,4
33221,45,0.347,0.548,5,-7.047,0,0.0389,0.594,0.0,0.137,0.236,130.798,292855,4
33240,9,0.412,0.277,1,-9.399,1,0.0266,0.624,3.56e-06,0.173,0.194,73.129,247320,3
33320,45,0.562,0.536,9,-6.58,1,0.027,0.46,0.000302,0.405,0.362,78.991,216653,3
33374,38,0.367,0.453,10,-6.347,1,0.031,0.393,0.0,0.125,0.341,138.172,291271,3
33401,28,0.575,0.309,11,-8.832,1,0.0272,0.853,4.8e-06,0.308,0.29,130.598,254333,3
33409,35,0.788,0.828,6,-3.624,0,0.114,0.255,3.71e-05,0.245,0.943,130.058,199440,4
33412,63,0.718,0.795,0,-3.978,0,0.142,0.223,0.0,0.12,0.292,130.77,183827,4
33532,18,0.514,0.306,5,-8.814,1,0.0244,0.856,0.0,0.11,0.457,82.372,233840,3
33533,37,0.407,0.261,9,-9.711,1,0.0294,0.854,3.88e-05,0.0948,0.27,74.878,218120,4
33590,31,0.626,0.644,0,-6.413,1,0.0481,0.175,0.0,0.1,0.468,106.687,249813,4
33597,56,0.764,0.643,5,-7.489,0,0.0305,0.0975,0.000211,0.113,0.718,104.023,223947,4
33674,12,0.221,0.387,4,-11.201,1,0.031,0.743,0.417,0.122,0.0494,88.925,473427,4
33683,15,0.768,0.831,9,-5.834,0,0.0869,0.0566,0.000152,0.337,0.836,107.023,215522,4
33688,42,0.67,0.174,7,-17.075,1,0.0407,0.933,4.31e-05,0.11,0.0855,127.813,286875,4
33695,45,0.564,0.693,0,-6.521,0,0.0294,0.115,0.0,0.149,0.346,90.01,222627,4
33703,30,0.611,0.839,7,-6.141,1,0.0508,0.00157,3.47e-06,0.172,0.284,115.005,355493,4
33730,23,0.492,0.69,7,-5.899,1,0.0412,0.158,1.54e-06,0.556,0.194,77.037,309373,4
33755,32,0.222,0.368,7,-8.368,0,0.0356,0.116,0.622,0.0849,0.106,132.977,340053,4
33759,42,0.43,0.269,10,-13.882,1,0.033,0.905,1.35e-05,0.123,0.153,124.792,294493,4
33765,34,0.538,0.639,0,-7.085,1,0.0366,0.0575,0.0,0.0959,0.186,114.97,286827,4
33771,29,0.23,0.308,10,-10.959,1,0.034,0.099,2.18e-06,0.22,0.092,106.686,217093,4
33811,49,0.388,0.888,10,-3.169,1,0.0395,0.182,0.0,0.961,0.433,83.451,279173,4
33824,25,0.497,0.0325,5,-23.423,1,0.0408,0.989,0.962,0.0903,0.284,87.81,177501,4
33825,25,0.559,0.342,5,-11.69,1,0.0263,0.136,0.000496,0.376,0.338,144.266,340869,4
33826,40,0.537,0.0466,8,-24.915,1,0.0526,0.992,0.954,0.109,0.356,69.626,196999,4
33827,12,0.636,0.797,6,-6.735,1,0.171,0.635,0.0,0.15,0.69,175.893,237480,4
33830,24,0.225,0.951,8,-4.023,0,0.0846,0.00175,5.12e-05,0.629,0.265,157.084,245867,3
33833,9,0.707,0.58,4,-6.608,1,0.0274,0.627,2.16e-06,0.325,0.679,103.703,173120,4
33859,32,0.539,0.838,7,-6.929,1,0.0409,0.00976,0.0,0.983,0.639,115.184,220148,4
33864,50,0.462,0.613,9,-8.559,1,0.0328,0.254,7.74e-05,0.124,0.259,133.851,519770,4
33873,28,0.537,0.5,1,-5.871,1,0.0279,0.198,0.00305,0.102,0.16,109.922,255320,4
33909,9,0.627,0.518,2,-9.056,1,0.0245,0.223,0.0548,0.168,0.46,127.999,187853,4
33921,44,0.544,0.865,2,-4.328,1,0.0449,0.000268,0.0,0.231,0.456,124.051,197587,4
33930,48,0.58,0.913,5,-4.01,0,0.039,0.00418,0.0,0.429,0.628,88.012,229200,4
33931,35,0.538,0.479,9,-6.496,0,0.0289,0.0142,0.0,0.158,0.292,121.975,226267,4
33937,50,0.488,0.815,11,-3.8,1,0.0397,0.0464,0.0,0.302,0.483,73.01,188293,4
33945,32,0.299,0.516,8,-6.311,1,0.0331,0.245,0.0,0.262,0.219,96.627,267067,4
33952,39,0.356,0.379,3,-8.742,1,0.031,0.631,0.0,0.193,0.446,143.212,259800,3
33961,40,0.535,0.58,9,-6.823,1,0.0405,0.723,0.0,0.12,0.114,127.15,216103,4
33967,23,0.627,0.613,0,-5.818,1,0.0507,0.0826,0.000227,0.0713,0.454,139.986,300533,4
33979,4,0.51,0.893,9,-3.879,1,0.0435,0.00447,0.0,0.103,0.738,130.949,196467,4
33984,57,0.504,0.327,4,-9.49,1,0.0367,0.902,7.63e-06,0.445,0.299,132.803,258609,4
33987,47,0.686,0.306,10,-9.389,1,0.0435,0.453,0.0,0.112,0.489,78.047,202533,4
33995,71,0.531,0.638,11,-5.145,0,0.0809,0.00409,0.0,0.0822,0.445,164.079,236898,4
34007,23,0.627,0.826,8,-5.827,1,0.0572,0.738,0.000559,0.715,0.928,126.446,132747,4
34045,20,0.347,0.339,0,-9.347,1,0.0273,0.583,0.00421,0.0937,0.211,176.974,235986,3
34073,37,0.561,0.595,3,-7.32,1,0.0321,0.701,0.0,0.097,0.369,97.983,245227,4
34132,24,0.598,0.397,11,-10.624,0,0.0297,0.584,0.0,0.359,0.395,103.021,199347,4
34180,31,0.552,0.492,4,-11.785,1,0.0357,0.121,0.0,0.0827,0.448,89.756,174533,4
34225,33,0.555,0.765,1,-6.455,1,0.072,0.129,0.0,0.359,0.228,86.999,192560,4
34233,29,0.578,0.953,2,-3.593,1,0.107,0.0179,4.86e-06,0.27,0.228,130.055,304800,4
34239,30,0.63,0.962,7,-2.979,1,0.198,0.305,0.0,0.984,0.521,128.028,331000,4
34256,41,0.493,0.835,7,-5.249,1,0.0313,0.0221,0.0,0.199,0.361,90.024,229160,4
34264,45,0.487,0.963,9,-2.18,0,0.153,0.00206,1.49e-06,0.0683,0.586,165.938,232813,4
34266,16,0.526,0.498,8,-8.16,1,0.0282,0.431,0.0,0.124,0.185,75.025,229787,4
34289,40,0.593,0.586,9,-5.541,1,0.0483,0.655,0.0,0.0904,0.417,148.1,241800,4
34303,37,0.29,0.0653,8,-16.792,1,0.0354,0.986,0.286,0.675,0.187,74.777,174893,3
34307,21,0.59,0.555,8,-6.584,1,0.0277,0.672,0.0,0.0733,0.557,115.977,259232,3
34319,36,0.634,0.258,4,-11.963,1,0.0285,0.836,0.0,0.0939,0.145,102.103,266920,4
34330,29,0.661,0.943,9,-3.902,1,0.198,0.151,0.0,0.71,0.519,129.983,395333,4
34345,37,0.734,0.745,9,-4.653,1,0.0836,0.00249,0.0,0.118,0.335,112.011,203773,4
34352,34,0.639,0.907,9,-3.56,1,0.0436,0.00156,0.0,0.23,0.696,117.015,229907,4
34405,54,0.697,0.944,7,-2.796,0,0.0327,0.00173,0.000162,0.32,0.846,119.994,223627,4
34425,9,0.556,0.922,1,-2.74,0,0.054,0.00185,0.0,0.0885,0.435,134.947,184480,4
34454,36,0.562,0.416,11,-9.814,1,0.0314,0.398,0.00023,0.12,0.335,114.915,275702,4
34478,25,0.549,0.867,1,-4.41,1,0.0346,1.1e-05,0.00819,0.0675,0.488,106.987,248972,4
34514,36,0.526,0.478,3,-9.975,1,0.036,0.518,0.00197,0.0998,0.562,172.016,269453,4
34536,27,0.519,0.203,2,-14.71,1,0.0316,0.896,3.11e-06,0.0882,0.184,143.724,308013,4
34547,15,0.414,0.981,10,-6.132,1,0.0726,0.00967,0.000255,0.621,0.503,128.66,219038,4
34582,22,0.486,0.551,6,-6.61,0,0.0335,0.433,0.0,0.145,0.155,136.894,330133,4
34591,22,0.481,0.712,1,-6.162,1,0.0379,0.289,1.41e-06,0.55,0.321,79.997,181573,4
34592,22,0.575,0.928,5,-6.478,1,0.0424,0.0132,0.0,0.121,0.702,97.046,233293,4
34602,27,0.576,0.382,3,-10.09,1,0.0287,0.455,0.0,0.0941,0.239,127.989,248960,4
34611,25,0.248,0.31,0,-13.617,1,0.0294,0.649,7.77e-06,0.0828,0.264,85.618,264280,4
34617,19,0.386,0.565,10,-8.034,1,0.0339,0.148,0.0,0.0965,0.337,149.325,264440,3
34639,36,0.539,0.686,5,-8.449,0,0.0434,0.0134,0.00695,0.101,0.275,126.995,255591,4
34645,39,0.54,0.743,6,-6.271,1,0.102,0.0487,6.61e-06,0.123,0.312,156.079,237227,4
34647,35,0.502,0.64,7,-5.964,1,0.0257,0.132,0.00338,0.125,0.125,110.034,216333,4
34657,48,0.547,0.812,2,-5.014,0,0.0487,0.0295,0.0,0.151,0.388,91.993,216787,4
34667,21,0.625,0.471,2,-7.57,1,0.025,0.763,2.18e-05,0.115,0.336,91.058,231120,4
34686,42,0.379,0.187,11,-13.916,1,0.0345,0.975,7.25e-05,0.103,0.315,187.843,175960,4
34704,18,0.54,0.289,4,-12.664,1,0.0285,0.517,0.0,0.591,0.178,112.63,284000,4
34739,74,0.551,0.386,0,-10.22,1,0.132,0.659,0.0,0.125,0.245,116.409,199387,1
34799,43,0.468,0.264,11,-10.417,1,0.0332,0.897,0.0,0.0896,0.623,111.899,198929,5
34819,50,0.496,0.825,7,-4.711,1,0.0377,0.00512,0.0,0.357,0.162,101.977,211707,4
34823,59,0.62,0.835,5,-6.634,0,0.0984,0.0964,1.23e-05,0.269,0.0535,96.09,217107,4
34829,17,0.358,0.874,5,-6.651,0,0.0634,0.000186,0.00576,0.191,0.163,129.723,271320,4
34845,42,0.538,0.605,8,-5.95,1,0.0241,0.345,0.0,0.136,0.511,80.979,188640,4
34853,40,0.24,0.363,0,-7.713,1,0.0344,0.483,0.0,0.143,0.438,161.719,277880,4
34885,30,0.309,0.366,9,-5.411,1,0.0332,0.467,0.0,0.183,0.21,118.652,289760,4
34890,34,0.492,0.338,2,-11.799,1,0.0298,0.448,0.000189,0.12,0.135,107.85,279373,4
34902,45,0.486,0.238,0,-8.182,1,0.0301,0.894,0.0,0.093,0.336,80.157,230027,4
34917,42,0.552,0.661,7,-5.836,1,0.033,0.235,0.0,0.241,0.678,78.059,203387,4
34918,34,0.495,0.625,9,-5.567,1,0.0309,0.13,0.0,0.0996,0.144,74.996,196427,4
34931,28,0.759,0.715,11,-7.529,0,0.0337,0.0279,0.00043,0.0733,0.444,120.028,211193,4
34940,42,0.396,0.336,0,-12.839,1,0.0319,0.689,1.04e-06,0.409,0.233,95.718,118533,4
34953,51,0.672,0.879,9,-4.517,1,0.0637,0.00115,2.58e-06,0.453,0.93,124.967,171653,4
34957,54,0.496,0.548,9,-5.861,1,0.0294,0.11,3.6e-06,0.103,0.11,142.004,320173,4
34971,43,0.455,0.797,8,-4.466,0,0.044,0.17,0.0,0.0828,0.323,134.951,199309,4
34976,34,0.566,0.354,1,-9.319,1,0.0242,0.771,3.95e-05,0.109,0.278,89.528,208347,4
34982,41,0.571,0.802,7,-6.047,1,0.0413,0.104,6.87e-06,0.705,0.479,80.986,234307,4
34986,24,0.319,0.732,7,-6.207,1,0.0371,0.000321,0.0432,0.509,0.333,147.358,207760,4
35108,45,0.365,0.269,11,-15.485,0,0.0385,0.76,0.279,0.111,0.0386,120.387,191431,4
35163,15,0.758,0.66,7,-4.906,1,0.0398,0.078,0.0,0.122,0.767,115.989,173280,4
35183,32,0.38,0.972,10,-2.134,0,0.0887,1.58e-05,0.266,0.179,0.231,97.027,216893,4
35195,46,0.668,0.546,0,-7.479,1,0.0799,0.242,0.0,0.143,0.488,83.93,265893,4
35214,23,0.592,0.842,2,-4.971,1,0.0447,0.0172,2.21e-05,0.0808,0.162,120.998,196275,4
35272,50,0.267,0.503,6,-6.107,0,0.0352,0.0227,0.0,0.0658,0.137,145.141,471573,3
35303,25,0.37,0.852,7,-3.853,0,0.0777,5.41e-05,2.43e-05,0.144,0.155,140.024,225000,4
35437,6,0.485,0.313,7,-13.431,1,0.034,0.51,0.000136,0.122,0.333,139.283,231107,3
35438,51,0.619,0.623,7,-6.13,1,0.0356,0.0206,0.0,0.118,0.431,85.009,218765,4
35439,29,0.432,0.882,4,-4.441,1,0.0395,0.00624,0.072,0.312,0.302,139.983,247904,4
35440,51,0.466,0.878,1,-4.78,1,0.266,0.602,0.0,0.549,0.66,107.23,299480,5
35468,35,0.524,0.875,0,-4.517,1,0.031,0.00012,0.0,0.357,0.426,137.953,194090,4
35477,55,0.446,0.651,10,-6.383,1,0.0386,0.338,0.0,0.144,0.37,81.045,197947,4
35488,27,0.434,0.717,9,-5.844,1,0.0298,0.00572,0.0,0.19,0.283,159.958,238240,4
35493,22,0.481,0.709,11,-5.685,1,0.0322,0.0393,9.38e-05,0.0791,0.145,112.011,284267,4
35495,7,0.523,0.577,2,-5.08,1,0.0283,0.0312,1.76e-06,0.218,0.174,109.989,284000,4
35496,5,0.641,0.879,9,-3.764,0,0.153,0.176,0.0,0.822,0.807,103.035,364040,4
35498,42,0.446,0.467,2,-6.684,1,0.0306,0.00572,0.0,0.111,0.184,130.08,541213,4
35499,52,0.253,0.359,11,-8.482,1,0.0317,0.31,6.16e-06,0.359,0.115,115.348,415079,3
35500,33,0.828,0.332,2,-9.706,0,0.079,0.712,1.07e-05,0.1,0.473,130.957,205022,4
35523,28,0.389,0.46,4,-7.702,1,0.028,0.159,0.0,0.173,0.102,142.003,368533,4
35525,45,0.619,0.631,1,-6.9,1,0.0301,0.226,1.96e-05,0.128,0.6,97.99,225681,4
35526,41,0.496,0.809,11,-4.835,0,0.0334,0.132,0.0,0.116,0.471,80.018,237027,4
35527,34,0.549,0.365,0,-10.008,1,0.0279,0.729,0.0,0.193,0.288,127.658,236907,4
35528,39,0.568,0.763,1,-6.07,1,0.0279,0.0151,1.21e-05,0.109,0.527,94.015,227427,4
35529,34,0.442,0.748,6,-4.889,0,0.0487,0.0377,0.0,0.101,0.365,152.073,288027,4
35530,30,0.452,0.637,2,-4.988,1,0.0277,0.231,0.0,0.222,0.346,88.031,262213,4
35551,23,0.379,0.191,2,-9.802,1,0.0329,0.931,0.0,0.139,0.278,137.984,299213,4
35552,11,0.462,0.169,2,-11.931,1,0.0269,0.793,0.0,0.161,0.372,72.876,223080,3
35553,14,0.554,0.258,0,-12.223,1,0.0265,0.884,0.000131,0.186,0.448,102.757,177147,4
35554,19,0.704,0.51,11,-8.167,0,0.0434,0.309,0.0,0.102,0.719,151.959,203747,4
35609,18,0.58,0.534,0,-5.757,1,0.027,0.383,0.0,0.139,0.287,131.124,208693,4
35623,58,0.735,0.655,9,-4.374,1,0.236,0.123,0.0,0.106,0.619,160.055,181867,4
35642,33,0.582,0.579,2,-7.697,1,0.0248,0.0462,0.000145,0.111,0.303,92.026,249533,4
35683,39,0.535,0.948,4,-1.836,1,0.0589,0.00201,0.0,0.933,0.368,132.033,338467,4
35686,42,0.345,0.413,1,-7.805,1,0.0349,0.0504,0.0,0.0906,0.241,78.634,327640,4
35688,54,0.309,0.672,4,-6.215,1,0.0435,0.00119,0.0,0.0663,0.194,164.205,225560,4
35695,21,0.465,0.244,7,-10.349,1,0.0291,0.905,0.0,0.129,0.253,135.84,406907,4
35842,26,0.626,0.79,4,-6.214,0,0.0411,0.000548,0.0,0.0646,0.456,129.994,203160,4
35856,25,0.565,0.364,3,-8.162,1,0.0285,0.598,0.0,0.0595,0.825,147.22,166467,4
35861,21,0.608,0.182,3,-15.534,1,0.0478,0.88,4.09e-05,0.118,0.363,77.705,215840,3
35895,14,0.667,0.484,5,-11.91,1,0.0268,0.502,0.0386,0.089,0.578,115.009,225133,4
36001,53,0.589,0.579,2,-9.493,0,0.206,0.702,0.0,0.102,0.359,103.057,212187,4
36017,19,0.608,0.489,0,-8.858,1,0.054,0.631,0.0,0.0838,0.854,199.882,158053,4
36035,36,0.669,0.447,2,-9.844,1,0.0286,0.76,7.47e-06,0.131,0.338,143.965,175408,4
36053,32,0.515,0.759,9,-7.769,0,0.0302,0.00398,0.0121,0.102,0.304,135.018,255522,4
36241,49,0.558,0.907,1,-4.971,1,0.212,0.0193,0.0,0.0985,0.449,152.044,219267,4
36253,37,0.629,0.852,10,-5.386,1,0.0401,0.000882,0.0,0.112,0.68,154.056,190693,4
36317,23,0.639,0.764,1,-5.699,1,0.0675,0.0518,0.0,0.0553,0.621,175.93,264200,4
36320,33,0.367,0.898,3,-2.024,0,0.206,0.0836,0.0,0.128,0.78,109.311,200418,5
36347,14,0.505,0.464,5,-9.92,1,0.0294,0.805,0.000155,0.102,0.336,140.149,281387,4
36359,26,0.46,0.798,7,-5.855,0,0.0495,0.0103,0.00116,0.109,0.419,105.983,201173,4
36360,45,0.485,0.53,1,-6.374,1,0.0278,0.494,5.01e-05,0.124,0.142,151.191,197733,3
36363,14,0.381,0.973,11,-2.833,1,0.0998,0.00156,0.0,0.0923,0.345,180.839,183907,4
36365,23,0.644,0.459,6,-8.652,1,0.0243,0.0936,5.53e-05,0.0856,0.595,93.03,306280,4
36403,40,0.501,0.219,0,-10.851,1,0.0395,0.656,0.0,0.108,0.119,119.865,340773,4
36409,45,0.459,0.712,2,-4.721,1,0.0337,0.148,0.0,0.0895,0.349,151.945,306013,4
36414,34,0.446,0.681,1,-5.584,1,0.0354,0.00963,0.0,0.101,0.198,155.821,221027,4
36435,29,0.646,0.163,8,-11.642,1,0.033,0.794,5.26e-05,0.111,0.42,118.662,173102,3
36478,56,0.448,0.328,7,-11.132,1,0.0351,0.803,9.34e-05,0.347,0.209,113.941,305081,3
36517,21,0.442,0.545,5,-12.019,1,0.0765,0.277,0.0,0.384,0.615,179.943,150320,4
36536,20,0.397,0.797,0,-3.717,1,0.0469,0.000938,0.0,0.236,0.525,159.986,227293,4
36537,34,0.36,0.236,0,-9.101,1,0.0401,0.725,5.81e-06,0.0991,0.224,50.776,284227,4
36548,29,0.432,0.593,11,-6.693,1,0.0308,0.221,8.6e-06,0.0839,0.173,129.99,284614,4
36556,41,0.445,0.375,1,-7.468,1,0.0398,0.748,1.7e-06,0.115,0.243,83.777,240349,4
36635,28,0.47,0.603,0,-4.961,1,0.0284,0.0622,0.0,0.143,0.247,130.106,233240,4
36646,36,0.518,0.435,5,-9.753,1,0.0275,0.573,2.59e-06,0.13,0.683,89.481,284573,4
36666,36,0.424,0.598,1,-6.834,1,0.0306,0.0574,4.44e-05,0.105,0.101,140.287,299387,4
